|C100|0|1|482|55|00|1|362282|26150241221516000577550010003622821390000037|03022015|05022015|34,10|1|0,00|0|34,10|9|0,00|0,00|0,00|34,10|5,80|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|482|55|00|1|362026|26150241221516000577550010003620261039233717|03022015|05022015|170,31|1|0,00|0|170,31|9|0,00|0,00|0,00|170,31|28,95|0|0|0,00|0,17|0,80|0|0|
|C100|0|1|422|55|00|1|78632|26150207620192000188550010000786321000786320|04022015|05022015|399,36|0|0,00|0|399,36|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|6,59|30,35|0|0|
|C100|0|1|509|55|00|1|10291|26150210975119000133550010000102911000102916|04022015|05022015|695,00|1|0,00|0|695,00|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|818|55|00|1|32205|26150211363695000192550010000322051000322059|04022015|05022015|299,60|1|0,00|0|299,60|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|759|55|00|1|43278|26150204080070000158550010000432781111005028|05022015|05022015|640,50|1|1,40|0|641,90|9|0,00|0,00|0,00|149,17|25,36|0|0|0,00|10,59|48,77|0|0|
|C100|1|0|329|55|00|1|25|26150218948432000194550010000000251000000253|05022015|05022015|97,60|1|0,00|0|97,60|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|329|55|00|1|564797|26150207534303000133550010005647971111004026|04022015|05022015|1162,12|1|0,00|0|1162,12|9|0,00|0,00|0,00|500,18|85,03|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|541|55|00|1|619850|26150260409075019252550010006198501573118360|04022015|05022015|84,52|1|0,00|0|84,52|9|0,00|0,00|0,00|84,52|14,37|0|0|0,00|0,73|3,38|0|0|
|C100|0|1|541|55|00|1|619851|26150260409075019252550010006198511438590658|04022015|05022015|288,35|1|0,00|0|288,35|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|2,70|12,45|0|0|
|C100|0|1|541|55|00|1|619849|26150260409075019252550010006198491241669128|04022015|05022015|1836,08|1|0,00|0|1834,80|9|0,00|0,00|0,00|1834,80|311,92|0|0|1,28|19,95|91,85|0|0|
|C100|0|1|206|55|00|1|289322|26150205429222000148550010002893221909009706|04022015|05022015|968,64|1|0,00|0|968,64|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|15,98|73,62|0|0|
|C100|0|1|777|55|00|1|176072|26150250221019006339550010001760721470624465|04022015|05022015|119,33|1|0,00|0|114,64|9|0,00|0,00|0,68|28,65|4,87|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|680|55|00|1|163874|26150269933844000191550010001638741879156142|04022015|05022015|855,39|1|0,00|0|855,39|9|0,00|0,00|0,00|817,00|138,89|0|0|0,00|14,11|65,01|0|0|
|C100|0|1|680|55|00|1|163873|26150269933844000191550010001638731159838388|04022015|05022015|1406,76|1|0,00|0|1406,76|9|0,00|0,00|0,00|100,43|17,07|0|0|0,00|19,85|91,47|0|0|
|C100|0|1|53|55|00|1|1267914|26150275315333008789550010012679142012679149|05022015|05022015|593,73|1|0,00|0|593,73|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|1,61|7,40|0|0|
|C100|0|1|53|55|00|1|1267911|26150275315333008789550010012679112012679112|05022015|05022015|1130,16|1|0,00|0|1130,16|9|0,00|0,00|0,00|1130,16|192,13|0|0|0,00|17,64|81,21|0|0|
|C100|0|1|53|55|00|1|1267913|26150275315333008789550010012679132012679133|05022015|05022015|1335,54|1|0,00|0|1335,54|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|9,53|43,89|0|0|
|C100|0|1|53|55|00|1|1267912|26150275315333008789550010012679122012679128|05022015|05022015|1967,87|1|0,00|0|1967,87|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|15,05|69,28|0|0|
|C100|0|1|383|01|00|19|20623||05022015|05022015|204,00|0|21,21|0|224,03|9|0,00|0,00|0,00|185,12|31,47|0|0|0,00|3,68|17,02|0|0|
|C100|0|1|147|55|00|5|1040680|26150201838723016201550050010406801905275441|04022015|05022015|1084,64|1|45,66|0|1130,30|9|0,00|0,00|0,00|1084,64|184,39|0|0|0,00|8,36|38,46|0|0|
|C100|0|1|147|55|00|5|1040681|26150201838723016201550050010406811942549280|04022015|05022015|370,66|1|2,66|0|373,32|9|0,00|0,00|0,00|314,15|53,41|0|0|0,00|5,24|24,07|0|0|
|C100|0|1|48|55|00|3|436670|26150202678694000227550030004366701111004026|04022015|05022015|390,00|1|0,00|0|390,00|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|6,44|29,64|0|0|
|C100|0|1|48|55|00|3|436671|26150202678694000227550030004366711111004023|04022015|05022015|504,18|1|0,00|0|504,18|9|0,00|0,00|0,00|504,18|85,71|0|0|0,00|8,33|38,31|0|0|
|C100|0|1|331|55|00|1|250809|26150202914460009298550010002508091461946221|03022015|06022015|497,33|1|0,00|0|497,33|9|0,00|0,00|0,00|434,63|73,89|0|0|0,00|5,26|24,26|0|0|
|C100|1|0|31|55|00|1|26|26150218948432000194550010000000261000000269|06022015|06022015|199,03|1|0,00|0|199,03|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,83|3,82|0|0|
|C100|0|1|31|55|00|1|1903729|26150270089974000179550010019037291364230019|05022015|06022015|1788,71|1|4,60|0|1793,31|9|0,00|0,00|0,00|686,13|127,08|0|0|0,00|13,75|63,37|0|0|
|C100|0|1|31|55|00|1|1903730|26150270089974000179550010019037301812891758|05022015|06022015|279,25|1|0,00|0|279,25|9|0,00|0,00|0,00|279,25|47,47|0|0|0,00|4,61|21,22|0|0|
|C100|0|1|680|55|00|1|164080|26150269933844000191550010001640801912000019|06022015|06022015|257,90|1|0,00|0|257,90|9|0,00|0,00|0,00|257,90|43,84|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|766|55|00|23|668677|26150207526557002315550230006686771154516683|05022015|06022015|424,09|1|229,53|0|616,59|9|0,00|0,00|4,95|0,00|0,00|0|0|11,81|0,00|0,00|0|0|
|C100|0|1|42|55|00|1|2079992|26150205476815000165550010020799921111004022|04022015|06022015|1039,97|1|0,00|0|961,64|9|0,00|0,00|0,00|128,21|24,74|0|0|0,00|6,17|28,39|0|0|
|C100|0|1|70|55|00|1|488990|26150207306229000106550010004889901111005023|05022015|06022015|1588,00|1|0,00|0|1588,00|9|0,00|0,00|0,00|1588,00|269,96|0|0|0,00|9,74|44,84|0|0|
|C100|0|1|494|01|00|25|13132||06022015|06022015|319,86|0|0,00|0|319,86|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|5,30|24,29|0|0|
|C100|0|1|494|01|00|25|13133||06022015|06022015|45,64|0|0,00|0|45,64|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,76|3,48|0|0|
|C100|0|1|260|55|00|4|117256|26150207288903000169550040001172561111003020|03022015|06022015|1235,04|1|0,00|0|1235,04|9|0,00|0,00|0,00|1235,04|209,96|0|0|0,00|20,37|93,91|0|0|
|C100|0|1|863|55|00|1|4|26150221104041000106550010000000041730000616|04022015|06022015|151,80|0|0,00|0|151,80|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|1,76|8,07|0|0|
|C100|0|1|817|55|00|1|30766|26150204955676000190550010000307661000307669|06022015|06022015|907,95|0|0,00|0|907,95|9|0,00|0,00|0,00|779,20|132,46|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|463|55|00|1|71738|26150212716375000131550010000717381000000014|05022015|06022015|53,47|1|0,00|0|53,47|9|0,00|0,00|0,00|53,47|9,09|0|0|0,00|0,62|2,87|0|0|
|C100|0|1|463|55|00|1|71737|26150212716375000131550010000717371000000017|05022015|06022015|604,58|1|0,00|0|604,58|9|0,00|0,00|0,00|604,58|102,78|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|572|55|00|1|193566|26150207715769000135550010001935661004187767|07022015|07022015|773,24|1|0,00|0|773,24|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|858|55|00|1|14275|26150211744898000390550010000142751111006024|06022015|07022015|1340,30|1|0,00|0|1340,30|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|381|55|00|4|4337494|26150208715757000173550040043374941043374949|06022015|07022015|132,43|1|0,00|0|126,47|9|0,00|0,00|1,23|0,00|0,00|0|0|4,17|0,00|0,00|0|0|
|C100|0|1|381|55|00|4|4337496|26150208715757000173550040043374961043374960|06022015|07022015|125,40|1|0,00|0|117,77|9|0,00|0,00|0,93|0,00|0,00|0|0|4,44|0,00|0,00|0|0|
|C100|0|1|303|55|00|1|6000|26150200836590000197550010000060001000060007|04022015|07022015|2000,00|0|0,00|0|2000,00|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|33,00|152,00|0|0|
|C100|0|1|381|55|00|4|4337492|26150208715757000173550040043374921043374928|06022015|07022015|1310,93|1|0,00|0|1218,53|9|0,00|0,00|9,64|0,00|0,00|0|0|56,98|0,00|0,00|0|0|
|C100|0|1|381|55|00|4|4337493|26150208715757000173550040043374931043374933|06022015|07022015|609,22|1|0,00|0|573,76|9|0,00|0,00|4,67|0,00|0,00|0|0|20,32|0,37|1,72|0|0|
|C100|0|1|31|55|00|1|1905947|26150270089974000179550010019059471929533450|07022015|09022015|669,43|1|4,86|0|604,87|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|1,85|8,54|0|0|
|C100|0|1|857|55|00|1|369|26150218870558000193550010000003691000003692|09022015|09022015|155,00|0|0,00|0|155,00|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,58|2,66|0|0|
|C100|0|1|83|55|00|3|196147|26150269944973000185550030001961471111006021|06022015|09022015|801,55|1|0,00|0|801,55|9|0,00|0,00|0,00|801,55|136,26|0|0|0,00|13,22|60,92|0|0|
|C100|0|1|37|55|00|1|175992|26150210808491000155550010001759921001759925|04022015|10022015|726,00|1|0,00|0|726,00|9|0,00|0,00|0,00|511,20|86,90|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|500|55|00|1|42774|26150206859411000113550010000427741111009023|09022015|10022015|858,00|0|0,00|0|858,00|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|92|55|00|1|648520|26150200231329000163550010006485201189520097|09022015|10022015|415,77|1|0,00|0|415,77|9|0,00|0,00|0,00|415,77|70,68|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|567|55|00|1|575599|26150208029696000352550010005755991003946376|10022015|10022015|645,82|1|0,00|0|645,82|9|0,00|0,00|0,00|645,82|109,79|0|0|0,00|10,65|49,08|0|0|
|C100|0|1|596|55|00|1|111431|26150212620757000167550010001114311247139357|10022015|10022015|375,73|0|7,67|0|383,40|9|0,00|0,00|0,00|375,73|63,87|0|0|0,00|0,16|0,75|0|0|
|C100|0|1|2|55|00|2|642147|26150204609653000123550020006421471006421478|10022015|10022015|656,85|0|0,00|0|656,85|9|0,00|0,00|0,00|184,28|31,33|0|0|0,00|10,83|49,93|0|0|
|C100|0|1|584|55|00|1|61631|26150208690652000107550010000616311560623110|09022015|10022015|85,00|1|0,00|0|85,00|9|0,00|0,00|0,00|85,00|14,45|0|0|0,00|1,40|6,46|0|0|
|C100|0|1|584|55|00|1|61577|26150208690652000107550010000615771550627176|09022015|10022015|356,00|1|0,00|0|356,00|9|0,00|0,00|0,00|356,00|60,52|0|0|0,00|5,87|27,06|0|0|
|C100|0|1|7|55|00|1|417004|26150205157816000147550010004170041288342013|06022015|10022015|735,24|1|0,00|0|735,24|9|0,00|0,00|0,00|735,24|124,99|0|0|0,00|12,13|55,86|0|0|
|C100|0|1|7|55|00|1|417005|26150205157816000147550010004170051802885364|06022015|10022015|862,17|1|0,00|0|802,80|9|0,00|0,00|0,00|270,90|46,05|0|0|0,00|4,47|20,60|0|0|
|C100|0|1|420|55|00|3|57145|26150264904295001002550030000571451612403354|09022015|10022015|900,00|1|0,00|0|900,00|9|0,00|0,00|0,00|900,00|153,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|298|55|00|1|258851|26150210483444002122550010002588511549986915|10022015|11022015|376,54|1|0,00|0|374,94|9|0,00|0,00|1,60|374,94|63,74|0|0|0,00|2,61|12,06|0|0|
|C100|0|1|482|55|00|1|364483|26150241221516000577550010003644831220000050|10022015|11022015|101,82|1|0,00|0|101,82|9|0,00|0,00|0,00|101,82|17,31|0|0|0,00|0,56|2,61|0|0|
|C100|0|1|104|55|00|1|556884|26150201405269000110550010005568841076000036|10022015|11022015|455,08|1|0,00|0|455,08|9|0,00|0,00|0,00|455,08|77,36|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|381|55|00|4|4343793|26150208715757000173550040043437931043437937|10022015|11022015|382,86|1|0,00|0|370,80|9|0,00|0,00|3,28|190,82|32,44|0|0|7,50|1,52|7,03|0|0|
|C100|0|1|381|55|00|4|4343791|26150208715757000173550040043437911043437916|10022015|11022015|566,66|1|0,00|0|539,16|9|0,00|0,00|4,13|110,53|18,79|0|0|15,42|0,40|1,86|0|0|
|C100|0|1|381|55|00|4|4343792|26150208715757000173550040043437921043437921|10022015|11022015|227,50|1|0,00|0|220,71|9|0,00|0,00|1,69|68,20|11,59|0|0|2,91|1,32|6,11|0|0|
|C100|0|1|838|55|00|1|2322|26150217941630000163550010000023221000185769|10022015|11022015|937,00|0|0,00|0|937,00|9|0,00|0,00|0,00|264,00|44,88|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|106|55|00|1|810965|26150201238035000126550010008109651648736752|11022015|11022015|475,65|1|0,00|0|433,84|9|0,00|0,00|0,00|0,00|0,00|0|0|5,47|7,15|32,96|0|0|
|C100|0|1|858|55|00|1|15338|26150211744898000390550010000153381111011024|11022015|11022015|1313,76|1|0,00|0|1313,76|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|818|55|00|1|32613|26150211363695000192550010000326131000326139|11022015|12022015|604,05|1|0,00|0|604,05|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|27|55|00|6|753324|26150235627413000347550060007533241111012020|12022015|12022015|519,59|1|0,00|0|519,59|9|0,00|0,00|0,00|251,67|42,78|0|0|0,00|5,49|25,30|0|0|
|C100|0|1|777|55|00|1|179833|26150250221019006339550010001798331687775790|11022015|12022015|945,89|1|0,00|0|897,04|9|0,00|0,00|4,57|93,61|15,91|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|777|55|00|1|179832|26150250221019006339550010001798321796491702|11022015|12022015|265,13|1|0,00|0|256,10|9|0,00|0,00|1,20|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|541|55|00|1|623418|26150260409075019252550010006234181545880374|11022015|12022015|241,78|1|0,00|0|241,78|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|4,00|18,37|0|0|
|C100|0|1|541|55|00|1|623416|26150260409075019252550010006234161675043540|11022015|12022015|50,84|1|0,00|0|50,84|9|0,00|0,00|0,00|50,84|8,64|0|0|0,00|0,84|3,86|0|0|
|C100|0|1|541|55|00|1|623417|26150260409075019252550010006234171105400300|11022015|12022015|896,71|1|0,00|0|896,71|9|0,00|0,00|0,00|896,71|152,44|0|0|0,00|9,45|43,46|0|0|
|C100|0|1|383|01|00|19|20667||12022015|12022015|413,01|0|59,24|0|472,25|9|0,00|0,00|0,00|413,01|70,21|0|0|0,00|7,80|35,90|0|0|
|C100|0|1|539|55|00|1|39009|26150200375180000196550010000390091000390098|12022015|12022015|318,40|1|0,00|0|318,40|9|0,00|0,00|0,00|318,40|58,93|0|0|0,00|4,76|21,94|0|0|
|C100|0|1|539|55|00|1|39008|26150200375180000196550010000390081000390082|12022015|12022015|1755,70|1|0,00|0|1755,70|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|21,59|99,36|0|0|
|C100|0|1|206|55|00|1|290999|26150205429222000148550010002909991660500000|11022015|12022015|495,06|1|0,00|0|495,06|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|4,54|20,93|0|0|
|C100|0|1|147|55|00|5|1052981|26150201838723016201550050010529811534885642|11022015|12022015|616,01|1|34,51|0|650,52|9|0,00|0,00|0,00|415,68|70,67|0|0|0,00|7,28|33,53|0|0|
|C100|0|1|147|55|00|5|1052980|26150201838723016201550050010529801027927304|11022015|12022015|1098,21|1|43,61|0|1141,82|9|0,00|0,00|0,00|888,21|151,00|0|0|0,00|8,14|37,43|0|0|
|C100|0|1|43|55|00|1|1000526|26150222924203000379550010010005261001011569|11022015|12022015|965,22|0|0,00|0|941,97|9|0,00|0,00|0,00|306,54|52,11|0|0|0,00|11,97|55,07|0|0|
|C100|0|1|53|55|00|1|1273047|26150275315333008789550010012730471012730470|12022015|12022015|651,24|1|0,00|0|651,24|9|0,00|0,00|0,00|651,24|110,71|0|0|0,00|7,56|34,84|0|0|
|C100|0|1|53|55|00|1|1273048|26150275315333008789550010012730481012730485|12022015|12022015|838,77|1|0,00|0|838,77|9|0,00|0,00|0,00|838,77|142,59|0|0|0,00|13,83|63,73|0|0|
|C100|0|1|53|55|00|1|1273049|26150275315333008789550010012730491012730490|12022015|12022015|842,20|1|0,00|0|842,20|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|107|55|00|5|132335|26150203226633000100550050001323351703665305|11022015|13022015|944,50|1|0,00|0|944,50|9|0,00|0,00|0,00|66,50|11,31|0|0|0,00|0,83|3,80|0|0|
|C100|0|1|860|55|00|1|708|26150203980816000117550010000007081000007083|10022015|13022015|79,60|0|0,00|0|79,60|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|1,31|6,05|0|0|
|C100|0|1|812|55|00|1|795|26150202079587000100550010000007951868477603|11022015|13022015|154,35|0|0,00|0|154,35|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|1,92|8,85|0|0|
|C100|0|1|802|55|00|1|13261|26150203651710000170550010000132611000046558|09022015|13022015|88,00|0|0,00|0|88,00|9|0,00|0,00|0,00|75,00|12,75|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|802|55|00|1|13260|26150203651710000170550010000132601000046542|07022015|13022015|210,00|0|0,00|0|210,00|9|0,00|0,00|0,00|210,00|35,70|0|0|0,00|0,83|3,80|0|0|
|C100|0|1|802|55|00|1|13239|26150203651710000170550010000132391000046123|05022015|13022015|83,00|0|0,00|0|83,00|9|0,00|0,00|0,00|70,00|11,90|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|802|55|00|1|13301|26150203651710000170550010000133011000047691|12022015|13022015|158,00|0|0,00|0|158,00|9|0,00|0,00|0,00|130,00|22,10|0|0|0,00|0,83|3,80|0|0|
|C100|0|1|43|55|00|1|1000924|26150222924203000379550010010009241001011965|12022015|13022015|284,70|0|0,00|0|284,70|9|0,00|0,00|0,00|284,70|48,40|0|0|0,00|4,67|21,60|0|0|
|C100|0|1|759|55|00|1|43629|26150204080070000158550010000436291111012021|12022015|13022015|1438,69|1|9,36|0|1448,05|9|0,00|0,00|0,00|1217,77|215,35|0|0|0,00|17,73|81,71|0|0|
|C100|0|1|137|55|00|55|113121|26150203619029000144550550001131211001131210|10022015|13022015|561,40|1|0,00|0|561,40|9|0,00|0,00|0,00|561,40|95,44|0|0|0,00|1,64|7,54|0|0|
|C100|0|1|494|01|00|25|13238||13022015|13022015|26,20|0|0,00|0|26,20|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,44|2,00|0|0|
|C100|0|1|494|01|00|25|13237||13022015|13022015|252,35|0|0,00|0|252,35|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|4,18|19,17|0|0|
|C100|0|1|63|55|00|1|267079|26150209991639000150550010002670791005170512|10022015|13022015|854,61|1|0,00|0|854,61|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|12,09|55,93|0|0|
|C100|0|1|811|55|00|1|3239|26150216863610000159550010000032391300300000|13022015|13022015|114,00|0|0,00|0|114,00|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|1,88|8,66|0|0|
|C100|0|1|294|55|00|2|1480|26150211546795000154550020000014801930860197|03022015|13022015|110,80|1|0,00|0|110,80|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|1,83|8,42|0|0|
|C100|0|1|858|55|00|1|15931|26150211744898000390550010000159311111013029|13022015|13022015|522,26|1|0,00|0|522,26|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|31|55|00|1|1913573|26150270089974000179550010019135731065616099|13022015|18022015|102,90|1|0,00|0|102,90|9|0,00|0,00|0,00|102,90|17,49|0|0|0,00|1,70|7,82|0|0|
|C100|0|1|31|55|00|1|1913572|26150270089974000179550010019135721989973940|13022015|18022015|269,83|1|2,55|0|272,38|9|0,00|0,00|0,00|121,63|20,68|0|0|0,00|2,28|10,50|0|0|
|C100|0|1|31|55|00|1|1913571|26150270089974000179550010019135711505837107|13022015|18022015|223,37|1|0,00|0|204,90|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|381|55|00|4|4353744|26150208715757000173550040043537441043537442|13022015|18022015|241,54|1|0,00|0|227,33|9|0,00|0,00|1,82|24,35|4,14|0|0|9,77|0,40|1,85|0|0|
|C100|0|1|864|01|00|1|104||18022015|18022015|92,00|0|0,00|0|92,00|9|0,00|0,00|0,00|0,00|0,00|0|0|0,00|0,00|0,00|0|0|
|C100|0|1|38|55|00|4|348202|26150204054534000151550040003482021111012027|12022015|18022015|616,07|1|0,00|0|583,90|9|0,00|0,00|0,00|155,47|26,43|0|0|0,00|5,52|25,41|0|0|
|C100|0|1|38|55|00|4|348201|26150204054534000151550040003482011111012020|12022015|18022015|975,34|1|0,00|0|924,43|9|0,00|0,00|0,00|298,73|50,78|0|0|0,00|2,20|10,12|0|0|
|C100|0|1|83|55|00|3|197616|26150269944973000185550030001976161111013023|13022015|18022015|605,21|1|0,00|0|605,21|9|0,00|0,00|0,00|555,32|94,40|0|0|0,00|9,14|42,20|0|0|
|C100|0|1|329|55|00|1|567877|26150207534303000133550010005678771111018023|18022015|19022015|602,49|1|0,00|0|602,49|9|0,00|0,00|0,00|471,99|80,24|0|0|0,00|3,67|16,89|0|0|
|C100|0|1|106|55|00|1|814609|26150201238035000126550010008146091617162749|19022015|19022015|407,25|1|0,00|0|371,64|9|0,00|0,00|0,00|0,00|0,00|0|0|4,00|6,11|28,23|0|0|
|C100|0|1|567|55|00|1|579496|26150208029696000352550010005794961004261122|19022015|19022015|1013,37|1|0,00|0|1013,37|9|0,00|0,00|0,00|635,57|108,05|0|0|0,00|4,02|18,51|0|0|
|C100|0|1|817|55|00|1|30884|26150204955676000190550010000308841000308847|19022015|19022015|973,81|0|0,00|0|973,81|9|0,00|0,00|0,00|771,06|131,08|0|0|0,00|11,05|50,99|0|0|
